Candidate,Tweet,Year,Party
BernieSanders,"We need an economic relief deal NOW. Too many Americans are unemployed – with millions facing hunger, lack of health care and eviction. The working families of this country need a strong agreement to protect them and their kids. Let's do it.",2020,Democrat
BernieSanders,The Senate must act now to prevent tens of thousands of flight attendants and airline workers from losing their jobs and their paychecks. These workers cannot afford to wait any longer. They need our help now.,2020,Democrat
BernieSanders,"We will not have a normal economy or educational system unless we effectively address the COVID-19 pandemic.

We will not effectively address the COVID-19 pandemic unless we have a federal government that believes in science.

That's why we need to defeat Trump and elect Biden.",2020,Democrat
BernieSanders,"Jane and I wish the President and First Lady a full and speedy recovery. The COVID-19 virus is real, it is dangerous and can infect anybody. As a nation we must do all we can to fight this virus and protect the American people.",2020,Democrat
BernieSanders,"Yes, the world has changed with this pandemic, but we must all do the best that we can to create a historic turnout and get rid of Donald Trump.",2020,Democrat
BernieSanders,"Why are we focused on Texas tonight? 

Because polls show Joe Biden is just a few points behind in Texas. If he can win Texas, this election is over.

Texas is in grasp. We can do it, if we mobilize effectively.",2020,Democrat
BernieSanders,Trump is a racist. He is the most dangerous president in our history. It’s imperative that we get rid of him.,2020,Democrat
BernieSanders,"This election isn't just Trump vs. Biden. It's: 

Trump vs. Democracy
Trump vs. Science
Trump vs. A $15/hr minimum wage
Trump vs. Universal childcare
Trump vs. Expanding health care
Trump vs. Making college available to all

Despair is not an option. Too much is at stake.",2020,Democrat
BernieSanders,"Last night Trump was asked to condemn white supremacy—and refused. He has called neo-Nazis ""very fine people."" He has inspired disgusting acts of racism and violence. This is the most dangerous president in the modern history of our country. He must be defeated.",2020,Democrat
BernieSanders,The business model on Wall Street is fraud. It's not the exception to the rule. It is the rule. There will not be justice on Wall Street until we make it clear that no bank is too big too fail and no Wall Street CEO is too big to jail.,2020,Democrat
BernieSanders,"While Trump paid just $750 in federal income taxes in 2017, the 139 trips he has taken to his country clubs as president cost American taxpayers $141 million. Yes. This is a president who believes in corporate socialism if you're a billionaire and rugged capitalism for the rest.",2020,Democrat
BernieSanders,"While Donald Trump paid just $750 in U.S. federal income taxes during the first year of his presidency, he paid over $317,000 in taxes to India, Panama and the Philippines. How's that for America first?",2020,Democrat
BernieSanders,"Trump is either:

A) A bad businessman who has lost money year after year after year. 
B) A tax cheat who has avoided paying what he owes in taxes year after year after year. 

Knowing Donald Trump, both are probably true.",2020,Democrat
BernieSanders,"Trump and his allies are doing everything possible to suppress the vote and undermine American democracy.  That is what authoritarians do. They must not be allowed to succeed. Let us stand together, have the largest voter turnout in American history and send Trump packing.",2020,Democrat
BernieSanders,"What a hypocrite! While Trump makes hateful & racist rants about how immigrants are “bad” for the country, the undocumented immigrants he hired to work at his country clubs paid more in federal income taxes than Trump. What's bad for the country? Billionaires who don't pay taxes.",2020,Democrat
BernieSanders,"Leona Helmsley, multi-billionaire hotel heiress: ""Only the little people pay taxes"" 

Yep:

Trump paid no income taxes in 10/15 years
Amazon paid no income taxes in 3 years
Billionaires pay lower tax rate than the middle class
Top 1% avoided $800 billion in taxes",2020,Democrat
BernieSanders,"Trump’s tax returns tell us that he's either a very bad businessman or a tax cheat—likely both.

But more importantly, it shows how the wealthy, unlike most Americans, are able to avoid paying taxes.

The top 1% is responsible for 70% of unpaid taxes.

It's time to tax the rich.",2020,Democrat
BernieSanders,The election is 36 days away. The American people should have their say in that election before Mitch McConnell pushes through a lifelong appointment to the Supreme Court.,2020,Democrat
BernieSanders,"Shock of shocks! Donald Trump, the self-proclaimed billionaire, received a $72.9 million tax refund from the IRS while not paying a nickel in federal income taxes in 10 out of 15 years. 

Yep. Trump l-o-v-e-s corporate socialism for himself, rugged capitalism for everyone else.",2020,Democrat
